Fuente,Titulo,URL,Titulo_Limpio,Sentimiento,Polaridad
El Comercio,"Luisa González enfrenta denuncia en el TCE por violencia política de géneroLa candidata presidencial Luisa González (correísmo) fue denunciada por el asambleísta oficialista Manuel Peñafiel, de la bancada de (ADN)....hace 3 semanas",https://www.elcomercio.com/elecciones/luisa-gonzalez-denuncia-tce-violencia-politica-genero.html?source=Internal&ref=Single%20Same%20Category,"Luisa González enfrenta denuncia en el TCE por violencia política de géneroLa candidata presidencial Luisa González (correísmo) fue denunciada por el asambleísta oficialista Manuel Peñafiel, de la bancada de (ADN).hace 3 semanas",Neutro,0.0
El Comercio,"Luisa González y el proceso para impugnar los resultados de la segunda vuelta electoralLuego de los resultados preliminares de la segunda vuelta presidencial del 13 de abril de 2025, Luisa González cuestionó públicamente la....hace 1 semana",https://www.elcomercio.com/actualidad/politica/luisa-gonzalez-proceso-impugnar-resultados-segunda-vuelta.html,"Luisa González y el proceso para impugnar los resultados de la segunda vuelta electoralLuego de los resultados preliminares de la segunda vuelta presidencial del 13 de abril de 2025, Luisa González cuestionó públicamente la.hace 1 semana",Neutro,0.0
El Comercio,Elecciones 2025: Daniel Noboa y Luisa González ya votaron y mandaron mensajes a sus seguidoresEcuador vive la segunda vuelta de las Elecciones 2025 bajo estrictas medidas de seguridad. Daniel Noboa y Luisa González ya votaron..hace 2 semanas,https://www.elcomercio.com/elecciones/elecciones-2025-daniel-noboa-y-luisa-gonzalez-ya-votaron-y-mandaron-mensajes-a-sus-seguidores.html,Elecciones 2025: Daniel Noboa y Luisa González ya votaron y mandaron mensajes a sus seguidoresEcuador vive la segunda vuelta de las Elecciones 2025 bajo estrictas medidas de seguridad. Daniel Noboa y Luisa González ya votaron.hace 2 semanas,Neutro,0.0
El Comercio,"Luisa González denuncia el retiro de su equipo de seguridadLa candidata por la Revolución Ciudadana, Luisa González, exigió que se mantenga su equipo de seguridad..hace 2 semanas",https://www.elcomercio.com/elecciones/luisa-gonzalez-denuncia-retiro-equipo-seguridad.html?source=Internal&ref=Latest%20News%20Widget%20-%20Front,"Luisa González denuncia el retiro de su equipo de seguridadLa candidata por la Revolución Ciudadana, Luisa González, exigió que se mantenga su equipo de seguridad.hace 2 semanas",Neutro,0.0
El Comercio,"Esto pautaron Daniel Noboa y Luisa González en televisión para la segunda vueltaParticipación Ciudadana presentó el informe de la exposición en televisión que tuvieron los candidatos a la Presidencia, Daniel Noboa (ADN)....hace 3 semanas",https://www.elcomercio.com/elecciones/pauta-television-noboa-gonzalez-elecciones.html,"Esto pautaron Daniel Noboa y Luisa González en televisión para la segunda vueltaParticipación Ciudadana presentó el informe de la exposición en televisión que tuvieron los candidatos a la Presidencia, Daniel Noboa (ADN).hace 3 semanas",Neutro,0.0
El Comercio,Luisa González habló sobre el estado de las vías y el empleo en la AmazoníaLuisa González habló sobre sus proyectos en caso de llegar a ganar las elecciones 2025..hace 1 mes,https://www.elcomercio.com/elecciones/luisa-gonzalez-estado-vias-empleo-amazonia.html,Luisa González habló sobre el estado de las vías y el empleo en la AmazoníaLuisa González habló sobre sus proyectos en caso de llegar a ganar las elecciones 2025.hace 1 mes,Neutro,0.0
El Comercio,"Luisa González votó en Manabí rodeada de simpatizantes, este fue su mensajeLa candidata presidencial por la Revolución Ciudadana, Luisa González, votó este domingo 13 de abril de 2025 en la parroquia Canuto,....hace 2 semanas",https://www.elcomercio.com/elecciones/%F0%9F%94%B4en-vivo-luisa-gonzalez-voto-manabi-rodeada-de-simpatizantes.html,"Luisa González votó en Manabí rodeada de simpatizantes, este fue su mensajeLa candidata presidencial por la Revolución Ciudadana, Luisa González, votó este domingo 13 de abril de 2025 en la parroquia Canuto,.hace 2 semanas",Neutro,0.0
El Comercio,"¿Cuándo se inicia la ley seca antes de las elecciones por la segunda vuelta este 2025?La ley seca restringe el consumo y venta de alcohol antes, durante y después de la jornada electoral en Ecuador..hace 2 semanas",https://www.elcomercio.com/elecciones/cuando-inicia-ley-seca-elecciones-segunda-vuelta-2025.html,"¿Cuándo se inicia la ley seca antes de las elecciones por la segunda vuelta este 2025?La ley seca restringe el consumo y venta de alcohol antes, durante y después de la jornada electoral en Ecuador.hace 2 semanas",Neutro,0.0
El Comercio,González y Noboa proponen gestores de paz y una base militar extranjera para la seguridadDaniel Noboa y Luisa González tienen planes en seguridad..hace 2 semanas,https://www.elcomercio.com/elecciones/luisa-gonzalez-daniel-noboa-gestores-paz-base-extranjera-seguridad.html,González y Noboa proponen gestores de paz y una base militar extranjera para la seguridadDaniel Noboa y Luisa González tienen planes en seguridad.hace 2 semanas,Negativo,-0.8
El Comercio,¿A qué público están apuntando Luisa González y Daniel Noboa en la segunda vuelta?La segunda vuelta de las elecciones presidenciales en Ecuador se realizará el 13 de abril de 2025. En esta jornada se enfrentarán nuevamente....hace 3 semanas,https://www.elcomercio.com/elecciones/publico-apuntando-luisa-gonzalez-daniel-noboa.html,¿A qué público están apuntando Luisa González y Daniel Noboa en la segunda vuelta?La segunda vuelta de las elecciones presidenciales en Ecuador se realizará el 13 de abril de 2025. En esta jornada se enfrentarán nuevamente.hace 3 semanas,Neutro,0.0
El Comercio,"Ministerio de Defensa se pronuncia ante supuesto retiro de seguridad a candidaturaLa candidata a la Presidencia por la alianza de la Revolución Ciudadana y Renovación Total, Luisa González, denunció el supuesto retiro de....hace 2 semanas",https://www.elcomercio.com/elecciones/denuncia-retiro-equipo-seguridad.html,"Ministerio de Defensa se pronuncia ante supuesto retiro de seguridad a candidaturaLa candidata a la Presidencia por la alianza de la Revolución Ciudadana y Renovación Total, Luisa González, denunció el supuesto retiro de.hace 2 semanas",Neutro,0.0
El Comercio,"Daniel Noboa agradeció a los jóvenes que votaron tras los resultados de las elecciones 2025Tras conocer los resultados parciales de la segunda vuelta de las elecciones de 2025, Daniel Noboa expresó su agradecimiento a su familia,....hace 2 semanas",https://www.elcomercio.com/elecciones/daniel-noboa-jovenes-votaron-resultados-elecciones-2025.html,"Daniel Noboa agradeció a los jóvenes que votaron tras los resultados de las elecciones 2025Tras conocer los resultados parciales de la segunda vuelta de las elecciones de 2025, Daniel Noboa expresó su agradecimiento a su familia,.hace 2 semanas",Neutro,0.0
El Comercio,"Luisa González abordó temas ambientales y sociales en su visita a CuencaEn el marco de la campaña presidencial rumbo a las elecciones del 13 de abril, Luisa González continúa con sus recorridos por distintas....hace 4 semanas",https://www.elcomercio.com/elecciones/luisa-gonzalez-temas-ambientales-cuenca.html,"Luisa González abordó temas ambientales y sociales en su visita a CuencaEn el marco de la campaña presidencial rumbo a las elecciones del 13 de abril, Luisa González continúa con sus recorridos por distintas.hace 4 semanas",Neutro,0.0
El Comercio,"El elector urbano de Quito tuvo un amplio favorito presidencial en las elecciones 2025Daniel Noboa Azin, presidente de la República, fue el candidato más votado en todas las parroquias urbanas de Quito durante la segunda....hace 1 semana",https://www.elcomercio.com/elecciones/comportamiento-electorado-urbano-quito-tuvo-amplio-favorito.html,"El elector urbano de Quito tuvo un amplio favorito presidencial en las elecciones 2025Daniel Noboa Azin, presidente de la República, fue el candidato más votado en todas las parroquias urbanas de Quito durante la segunda.hace 1 semana",Neutro,0.0
El Comercio,"Déficit, petróleo y financiamiento, los desafíos clave de Daniel Noboa o Luisa GonzálezEcuador elegirá a su nuevo presidente para el período 2025-2029 el próximo 13 de abril, entre dos candidatos con modelos de país....hace 2 semanas",https://www.elcomercio.com/elecciones/deficit-petroleo-y-financiamiento-los-desafios-clave-de-daniel-noboa-o-luisa-gonzalez.html,"Déficit, petróleo y financiamiento, los desafíos clave de Daniel Noboa o Luisa GonzálezEcuador elegirá a su nuevo presidente para el período 2025-2029 el próximo 13 de abril, entre dos candidatos con modelos de país.hace 2 semanas",Neutro,0.0
El Comercio,"Luisa González pidió cuidar el voto y advirtió con salir a las calles, en el cierre de campaña en GuayaquilPresentación artística, caravana e intervención en la tarima preparó Luisa González para cerrar su campaña en Guayaquil..hace 2 semanas",https://www.elcomercio.com/elecciones/cierre-campana-luisa-gonzalez-guayaquil.html,"Luisa González pidió cuidar el voto y advirtió con salir a las calles, en el cierre de campaña en GuayaquilPresentación artística, caravana e intervención en la tarima preparó Luisa González para cerrar su campaña en Guayaquil.hace 2 semanas",Neutro,0.0
El Comercio,"Luisa González denuncia el retiro de su equipo de seguridadLa candidata por la Revolución Ciudadana, Luisa González, exigió que se mantenga su equipo de seguridad..hace 2 semanas",https://www.elcomercio.com/elecciones/luisa-gonzalez-denuncia-retiro-equipo-seguridad.html,"Luisa González denuncia el retiro de su equipo de seguridadLa candidata por la Revolución Ciudadana, Luisa González, exigió que se mantenga su equipo de seguridad.hace 2 semanas",Neutro,0.0
El Comercio,"¿Dónde crece más Daniel Noboa en la segunda vuelta?: El salto electoral por provinciaNoboa se impone con una diferencia de 1,16 millones de votos sobre Luisa González..hace 2 semanas",https://www.elcomercio.com/actualidad/politica/donde-crecio-mas-daniel-noboa-en-la-segunda-vuelta-el-salto-electoral-por-provincia.html,"¿Dónde crece más Daniel Noboa en la segunda vuelta?: El salto electoral por provinciaNoboa se impone con una diferencia de 1,16 millones de votos sobre Luisa González.hace 2 semanas",Neutro,0.0
El Comercio,Luisa González cerró su campaña en QuitoEl cierre de campaña de Luisa González en Quito contó con la presentación de seis artistas y dos grupos..hace 2 semanas,https://www.elcomercio.com/elecciones/luisa-gonzalez-perfilo-posible-ministro-interior.html,Luisa González cerró su campaña en QuitoEl cierre de campaña de Luisa González en Quito contó con la presentación de seis artistas y dos grupos.hace 2 semanas,Neutro,0.0
El Comercio,RETO reconoce victoria de Daniel Noboa y el tema del fraude de González pierde apoyoRETO ofreció apoyo al nuevo gobierno y reafirmó su compromiso con la unidad nacional y la justicia social..hace 1 semana,https://www.elcomercio.com/elecciones/reto-reconoce-victoria-daniel-noboa-luisa-gonzalez-sola.html,RETO reconoce victoria de Daniel Noboa y el tema del fraude de González pierde apoyoRETO ofreció apoyo al nuevo gobierno y reafirmó su compromiso con la unidad nacional y la justicia social.hace 1 semana,Neutro,0.0
El Comercio,"Daniel Noboa y Luisa González requieren planes para captar el voto nulo, blanco e indecisoLuisa González y Daniel Noboa, legalmente, tienen apenas hasta el 10 de abril de 2025 para hacer campaña y atraer el electorado que optó por....hace 3 semanas",https://www.elcomercio.com/elecciones/votos-nulo-blanco-indeciso-estrategias-luisa-gonzalez-daniel-noboa-para-captarlos.html,"Daniel Noboa y Luisa González requieren planes para captar el voto nulo, blanco e indecisoLuisa González y Daniel Noboa, legalmente, tienen apenas hasta el 10 de abril de 2025 para hacer campaña y atraer el electorado que optó por.hace 3 semanas",Neutro,0.0
El Comercio,"Luisa González continúa su campaña en Manabí este 3 de abril de 2025Luisa González recorrió Santa Elena y Santa Ana, y cumple agenda en Chone y Portoviejo este 3 de abril..hace 3 semanas",https://www.elcomercio.com/elecciones/luisa-gonzalez-continua-campana-manabi.html,"Luisa González continúa su campaña en Manabí este 3 de abril de 2025Luisa González recorrió Santa Elena y Santa Ana, y cumple agenda en Chone y Portoviejo este 3 de abril.hace 3 semanas",Neutro,0.0
El Comercio,Luisa González cerrará su campaña en el Malecón de Guayaquil este jueves 10 de abrilEl evento de cierre de campaña de Luisa González en Guayaquil contará con la participación musical de cinco artistas invitados..hace 2 semanas,https://www.elcomercio.com/elecciones/luisa-gonzalez-cierre-campana-malecon-guayaquil-jueves-10-de-abril.html,Luisa González cerrará su campaña en el Malecón de Guayaquil este jueves 10 de abrilEl evento de cierre de campaña de Luisa González en Guayaquil contará con la participación musical de cinco artistas invitados.hace 2 semanas,Neutro,0.0
El Comercio,Luisa González enfocó su campaña en mujeres y territorio este 7 de abril de 2025Luisa González centró su agenda en derechos de las mujeres y recorrió el Suburbio de Guayaquil este 7 de abril..hace 3 semanas,https://www.elcomercio.com/elecciones/luisa-gonzalez-enfoco-su-campana-en-mujeres-y-territorio-este-7-de-abril-de-2025.html,Luisa González enfocó su campaña en mujeres y territorio este 7 de abril de 2025Luisa González centró su agenda en derechos de las mujeres y recorrió el Suburbio de Guayaquil este 7 de abril.hace 3 semanas,Neutro,0.0
El Comercio,Luisa González estuvo en Guayaquil y Cuenca a dos días del cierre de campaña electoralLuisa González se reunió con gremios de transportistas en Cuenca y asistió a una entrevista en Guayaquil..hace 2 semanas,https://www.elcomercio.com/elecciones/luisa-gonzalez-guayaquil-cuenca-cierre-campana-electoral.html,Luisa González estuvo en Guayaquil y Cuenca a dos días del cierre de campaña electoralLuisa González se reunió con gremios de transportistas en Cuenca y asistió a una entrevista en Guayaquil.hace 2 semanas,Neutro,0.0
El Comercio,"Así van los resultados de la segunda vuelta electoral de Ecuador este lunes 14 de abrilLa candidata por la Revolución Ciudadana, Luisa González, dijo la noche del domingo 13 de abril que no reconocía los resultados..hace 2 semanas",https://www.elcomercio.com/elecciones/asi-van-resultados-segunda-vuelta-electoral-ecuador-lunes-14-de-abril.html,"Así van los resultados de la segunda vuelta electoral de Ecuador este lunes 14 de abrilLa candidata por la Revolución Ciudadana, Luisa González, dijo la noche del domingo 13 de abril que no reconocía los resultados.hace 2 semanas",Neutro,0.0
El Comercio,Observadores de la Unión Europea destacan normalidad durante elecciones Ecuador 2025La Unión Europea destaca la normalidad en la segunda vuelta de las elecciones en Ecuador. Observadores confían en un proceso transparente y....hace 2 semanas,https://www.elcomercio.com/elecciones/observadores-union-europea-destacan-normalidad-elecciones-ecuador-2025.html,Observadores de la Unión Europea destacan normalidad durante elecciones Ecuador 2025La Unión Europea destaca la normalidad en la segunda vuelta de las elecciones en Ecuador. Observadores confían en un proceso transparente y.hace 2 semanas,Neutro,0.0
El Comercio,"TCE archiva denuncia contra Luisa González ¿Cuál fue el argumento?La decisión de archivo de la denuncia contra la candidata Luisa González la tomó el juez del TCE, Guillermo Ortega..hace 2 semanas",https://www.elcomercio.com/elecciones/tce-archiva-denuncia-contra-luisa-gonzalez-argumento.html,"TCE archiva denuncia contra Luisa González ¿Cuál fue el argumento?La decisión de archivo de la denuncia contra la candidata Luisa González la tomó el juez del TCE, Guillermo Ortega.hace 2 semanas",Neutro,0.0
El Comercio,"Observadores de la UE presentaron informe, esto dicen sobre un supuesto fraude electoralObservadores de la Unión Europea y la Organización de los Estados Americanos dieron sus informes sobre las elecciones 2025..hace 1 semana",https://www.elcomercio.com/elecciones/observadores-oea-fraude-informe.html,"Observadores de la UE presentaron informe, esto dicen sobre un supuesto fraude electoralObservadores de la Unión Europea y la Organización de los Estados Americanos dieron sus informes sobre las elecciones 2025.hace 1 semana",Neutro,0.0
El Comercio,¿Cómo saber si estoy en mesa para la segunda vuelta de las elecciones 2025?El domingo 13 de abril de 2025 se desarrollará la segunda vuelta presidencial entre Luisa González y Daniel Noboa..hace 2 semanas,https://www.elcomercio.com/elecciones/como-saber-si-estoy-mesa-segunda-vuelta-elecciones.html,¿Cómo saber si estoy en mesa para la segunda vuelta de las elecciones 2025?El domingo 13 de abril de 2025 se desarrollará la segunda vuelta presidencial entre Luisa González y Daniel Noboa.hace 2 semanas,Neutro,0.0
El Comercio,"Medios analizan el triunfo de Daniel Noboa, denuncias de fraude y errores de campaña de RCLas principales cadenas de televisión y radio del país enfocaron su programación matutina en el análisis del escenario político luego de la....hace 2 semanas",https://www.elcomercio.com/elecciones/daniel-noboa-resultados-electorales-elecciones-2025.html?source=Internal&ref=Latest%20News%20Widget%20-%20Front,"Medios analizan el triunfo de Daniel Noboa, denuncias de fraude y errores de campaña de RCLas principales cadenas de televisión y radio del país enfocaron su programación matutina en el análisis del escenario político luego de la.hace 2 semanas",Neutro,0.0
El Comercio,González y Noboa proponen gestores de paz y una base militar extranjera para la seguridadLa seguridad es uno de los temas cruciales que enfrentará quien se quede con la Presidencia de Ecuador. Los finalistas de la segunda vuelta....hace 2 semanas,https://www.elcomercio.com/elecciones/luisa-gonzalez-daniel-noboa-gestores-paz-base-extranjera-seguridad.html?source=Internal&ref=Latest%20News%20Widget%20-%20Article,González y Noboa proponen gestores de paz y una base militar extranjera para la seguridadLa seguridad es uno de los temas cruciales que enfrentará quien se quede con la Presidencia de Ecuador. Los finalistas de la segunda vuelta.hace 2 semanas,Negativo,-0.8
El Comercio,"Faltan 16 días para la segunda vuelta en Ecuador y los pasos que faltanLa segunda vuelta electoral en Ecuador se desarrollará el 13 de abril de 2025. Ya para este 28 de marzo, el 100% de las papeletas está....hace 1 mes",https://www.elcomercio.com/elecciones/faltan-16-dias-segunda-vuelta-ecuador-que-pasos-faltan.html,"Faltan 16 días para la segunda vuelta en Ecuador y los pasos que faltanLa segunda vuelta electoral en Ecuador se desarrollará el 13 de abril de 2025. Ya para este 28 de marzo, el 100% de las papeletas está.hace 1 mes",Neutro,0.0
El Comercio,"Pabel Muñoz, de la negación a la aceptación del triunfo de Daniel NoboaEl alcalde de Quito, Pabel Muñoz, acompañó a Luisa González cuando negaba el resultado electoral. Al día siguiente, reconoció la derrota..hace 2 semanas",https://www.elcomercio.com/elecciones/pabel-munoz-negacion-aceptacion-resultado-electoral.html,"Pabel Muñoz, de la negación a la aceptación del triunfo de Daniel NoboaEl alcalde de Quito, Pabel Muñoz, acompañó a Luisa González cuando negaba el resultado electoral. Al día siguiente, reconoció la derrota.hace 2 semanas",Neutro,0.0
El Comercio,"Delitos y contravenciones se registraron en la segunda vuelta de las elecciones 2025, según la PolicíaEn la segunda vuelta electoral, que se desarrolló este domingo 13 de abril de 2025, dejó personas detenidas por delitos y contravenciones....hace 2 semanas",https://www.elcomercio.com/elecciones/delitos-contravenciones-segunda-vuelta-2025-policia.html,"Delitos y contravenciones se registraron en la segunda vuelta de las elecciones 2025, según la PolicíaEn la segunda vuelta electoral, que se desarrolló este domingo 13 de abril de 2025, dejó personas detenidas por delitos y contravenciones.hace 2 semanas",Neutro,0.0
El Comercio,"En estas provincias de Ecuador ya se conocen los resultados finales de la segunda vueltaEl procesamiento de las actas de la segunda vuelta 2025 en Ecuador, hasta este martes, 15 de abril, terminó en 18 de las 24 provincias..hace 1 semana",https://www.elcomercio.com/elecciones/provincias-ecuador-resultados-finales-segunda-vuelta.html,"En estas provincias de Ecuador ya se conocen los resultados finales de la segunda vueltaEl procesamiento de las actas de la segunda vuelta 2025 en Ecuador, hasta este martes, 15 de abril, terminó en 18 de las 24 provincias.hace 1 semana",Neutro,0.0
El Comercio,"¿Dónde me toca votar en la segunda vuelta por las elecciones 2025?Segunda vuelta en Ecuador será el 13 de abril. Consulta dónde votar en la web, app o línea telefónica del CNE..hace 3 semanas",https://www.elcomercio.com/uncategorized/donde-me-toca-votar-elecciones-2025.html,"¿Dónde me toca votar en la segunda vuelta por las elecciones 2025?Segunda vuelta en Ecuador será el 13 de abril. Consulta dónde votar en la web, app o línea telefónica del CNE.hace 3 semanas",Neutro,0.0
El Comercio,"Luisa González dice que Ecuador necesita planificación este 4 de abril de 2025La candidata a la Presidencia de Ecuador por la Revolución Ciudad-Reto, Luisa González, presentó sus propuestas de campaña este viernes,....hace 3 semanas",https://www.elcomercio.com/elecciones/luisa-gonzalez-ecuador-necesita-planificacion.html,"Luisa González dice que Ecuador necesita planificación este 4 de abril de 2025La candidata a la Presidencia de Ecuador por la Revolución Ciudad-Reto, Luisa González, presentó sus propuestas de campaña este viernes,.hace 3 semanas",Neutro,0.0
El Comercio,Noboa reelecto presidente; González desconoce el resultado de las elecciones 2025Daniel Noboa fue declarado ganador en los comicios del 13 de abril con más de 10 puntos de diferencia. Triunfó en provincias en las que....hace 2 semanas,https://www.elcomercio.com/elecciones/noboa-reelecto-presidente-gonzalez-desconoce-resultado-elecciones-2025.html,Noboa reelecto presidente; González desconoce el resultado de las elecciones 2025Daniel Noboa fue declarado ganador en los comicios del 13 de abril con más de 10 puntos de diferencia. Triunfó en provincias en las que.hace 2 semanas,Neutro,0.0
El Comercio,Movimiento de Mujeres exigen a González y Noboa compromiso con derechos e igualdadrepresentantes del Movimiento Nacional de Mujeres y Feministas presentaron un pliego de exigencias para Daniel Noboa y Luisa González..hace 3 semanas,https://www.elcomercio.com/elecciones/mujeres-exigen-gonzalez-noboa-igualdad-genero.html,Movimiento de Mujeres exigen a González y Noboa compromiso con derechos e igualdadrepresentantes del Movimiento Nacional de Mujeres y Feministas presentaron un pliego de exigencias para Daniel Noboa y Luisa González.hace 3 semanas,Neutro,0.0
El Comercio,Puntos clave del proyecto de Ley del Servicio Cívico Militar Voluntario que fue vetadoDaniel Noboa cuestionó imprecisiones y falta de financiamiento en el proyecto militar..hace 4 días,https://www.elcomercio.com/actualidad/politica/puntos-clave-proyecto-ley-servicio-civico-militar.html,Puntos clave del proyecto de Ley del Servicio Cívico Militar Voluntario que fue vetadoDaniel Noboa cuestionó imprecisiones y falta de financiamiento en el proyecto militar.hace 4 días,Neutro,0.0
El Universo,Dónde puedo consultar los resultados de lasegunda vuelta...,https://www.eluniverso.com/noticias/politica/donde-puedo-consultar-los-resultados-de-la-segunda-vuelta-electoral-2025-nota/,Dónde puedo consultar los resultados de lasegunda vuelta.,Neutro,0.0
El Universo,Cuándo es el debate presidencial en Ecuador por lasegunda vuelta...,https://www.eluniverso.com/noticias/politica/a-que-hora-es-el-debate-presidencial-ecuador-por-la-segunda-vuelta-de-las-elecciones-2025-nota/,Cuándo es el debate presidencial en Ecuador por lasegunda vuelta.,Neutro,0.0
El Universo,Resultados de lasegunda vueltaen Ecuador2025: ¿quién va ...,https://www.eluniverso.com/noticias/informes/resultados-de-la-segunda-vuelta-en-ecuador-2025-quien-va-ganando-y-donde-verlos-nota/,Resultados de lasegunda vueltaen Ecuador2025: ¿quién va .,Neutro,0.0
El Universo,¿Habrá debate para lasegunda vueltaelectoral en Ecuador ...,https://www.eluniverso.com/noticias/politica/habra-debate-para-la-segunda-vuelta-electoral-en-ecuador-nota/,¿Habrá debate para lasegunda vueltaelectoral en Ecuador .,Neutro,0.0
El Universo,Estas son las multas por no votar en lasegunda vueltaeste 13 de ...,https://www.eluniverso.com/noticias/ecuador/estas-son-las-multas-por-no-votar-en-la-segunda-vuelta-este-13-de-abril-nota/,Estas son las multas por no votar en lasegunda vueltaeste 13 de .,Neutro,0.0
El Universo,Hasta qué hora se puede votar en lasegunda vueltapresidencial ...,https://www.eluniverso.com/noticias/politica/hasta-que-hora-se-puede-votar-en-la-segunda-vuelta-presidencial-ecuador-2025-nota/,Hasta qué hora se puede votar en lasegunda vueltapresidencial .,Neutro,0.0
El Universo,Cuándo es lasegunda vueltaen Ecuador este2025- El Universo,https://www.eluniverso.com/noticias/politica/segunda-vuelta-cuando-es-ecuador-daniel-noboa-luisa-gonzalez-elecciones-presidenciales-2025-nota/,Cuándo es lasegunda vueltaen Ecuador este2025- El Universo,Neutro,0.0
El Universo,Descarga la papeleta electoral para lasegunda vueltaen Ecuador ...,https://www.eluniverso.com/noticias/politica/descarga-la-papeleta-electoral-para-la-segunda-vuelta-en-ecuador-nota/,Descarga la papeleta electoral para lasegunda vueltaen Ecuador .,Neutro,0.0
Primicias,Estos son los 5 datos históricos del triunfo de Daniel Noboa sobre Luisa González en la segunda vueltaEstas son las curiosidades y récords registrados luego de que el CNE terminó el escrutinio de la segunda vuelta electoral y Daniel Noboa se....hace 6 días,https://www.primicias.ec/elecciones/ecuador2025/presidenciales/daniel-noboa-luisa-gonzalez-cifras-historico-segunda-vuelta-electoral-94398/,Estos son los 5 datos históricos del triunfo de Daniel Noboa sobre Luisa González en la segunda vueltaEstas son las curiosidades y récords registrados luego de que el CNE terminó el escrutinio de la segunda vuelta electoral y Daniel Noboa se.hace 6 días,Neutro,0.0
Primicias,"CNE cierra escrutinio de resultados de elecciones en Ecuador y desestima impugnaciones del correísmoTras la proclamación de los resultados numéricos de las elecciones presidenciales de Ecuador, que otorgan el triunfo a Daniel Noboa,....hace 2 días",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/escrutino-final-segunda-vuelta-cne-resultados-noboa-gonzalez-94725/,"CNE cierra escrutinio de resultados de elecciones en Ecuador y desestima impugnaciones del correísmoTras la proclamación de los resultados numéricos de las elecciones presidenciales de Ecuador, que otorgan el triunfo a Daniel Noboa,.hace 2 días",Neutro,0.0
Primicias,"Ecuador en ""alerta máxima"" por posibles atentados contra el presidente Daniel NoboaEl Ministerio de Gobierno asegura que, tras la derrota del correísmo en las elecciones presidenciales, están en marcha planes para matar al....hace 1 semana",https://www.primicias.ec/politica/ecuador-alerta-maxima-atentados-presidente-daniel-noboa-94366/,"Ecuador en ""alerta máxima"" por posibles atentados contra el presidente Daniel NoboaEl Ministerio de Gobierno asegura que, tras la derrota del correísmo en las elecciones presidenciales, están en marcha planes para matar al.hace 1 semana",Neutro,0.0
Primicias,"Cambio en la cúpula militar: Daniel Noboa designa a Henry Delgado como nuevo jefe del EjércitoEl presidente de Ecuador, Daniel Noboa, designa a Henry Santiago Delgado Salvador en reemplazo de Edwin Fernando Adatty como Comandante de....hace 1 día",https://www.primicias.ec/politica/daniel-noboa-cambio-comandante-ejercito-fernando-adatty-henry-delgado-94784/,"Cambio en la cúpula militar: Daniel Noboa designa a Henry Delgado como nuevo jefe del EjércitoEl presidente de Ecuador, Daniel Noboa, designa a Henry Santiago Delgado Salvador en reemplazo de Edwin Fernando Adatty como Comandante de.hace 1 día",Neutro,0.0
Primicias,"Votos nulos y blancos bajaron en segunda vuelta, ¿pero es suficiente para argumentar que hubo fraude?Aunque en las últimas elecciones, el nulo ha crecido en la segunda vuelta electoral, su disminución en estas elecciones fue mínima..hace 3 días",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/resultados-votos-nulos-blancos-segunda-vuelta-fraude-94583/,"Votos nulos y blancos bajaron en segunda vuelta, ¿pero es suficiente para argumentar que hubo fraude?Aunque en las últimas elecciones, el nulo ha crecido en la segunda vuelta electoral, su disminución en estas elecciones fue mínima.hace 3 días",Neutro,0.0
Primicias,"Daniel Noboa se embarca en la gira oficial más extensa y una de las más nutridas de los últimos añosEl presidente Daniel Noboa visitará siete países en dos semanas de viaje. Buscará cooperación, relaciones comerciales y diplomáticas,....hace 1 día",https://www.primicias.ec/politica/presidente-daniel-noboa-viaje-ministros-agenda-vaticano-europa-94765/,"Daniel Noboa se embarca en la gira oficial más extensa y una de las más nutridas de los últimos añosEl presidente Daniel Noboa visitará siete países en dos semanas de viaje. Buscará cooperación, relaciones comerciales y diplomáticas,.hace 1 día",Neutro,0.0
Primicias,"Termina el escrutinio en Ecuador: Daniel Noboa gana la elección presidencial con el 55,62% de los votosLa candidata correísta, Luisa González, se quedó con el 44,38%. Este viernes 18 de abril, el CNE dijo actas de las 24 provincias han sido....hace 1 semana",https://www.primicias.ec/elecciones/ecuador2025/presidenciales/cne-conteo-final-daniel-noboa-eleccion-presidencial-ecuador-94344/,"Termina el escrutinio en Ecuador: Daniel Noboa gana la elección presidencial con el 55,62% de los votosLa candidata correísta, Luisa González, se quedó con el 44,38%. Este viernes 18 de abril, el CNE dijo actas de las 24 provincias han sido.hace 1 semana",Neutro,0.0
Primicias,Programa Jóvenes en Acción para el pago de USD 400 se extiende por dos meses másEl presidente Daniel Noboa firmó el Decreto Ejecutivo 571 donde extendió el Programa Jóvenes en Acción. El proyecto se desarrolla en tres....hace 1 mes,https://www.primicias.ec/economia/programa-jovenes-accion-ecuador-ampliacion-decreto-ejecutivo-92150/,Programa Jóvenes en Acción para el pago de USD 400 se extiende por dos meses másEl presidente Daniel Noboa firmó el Decreto Ejecutivo 571 donde extendió el Programa Jóvenes en Acción. El proyecto se desarrolla en tres.hace 1 mes,Neutro,0.0
